n_qubits,state_model,first_crossing_density,delta_from_uniform,ratio_to_uniform,perturbation_amplitude,perturbation_frequency,phase_relaxation_steps_mean,torsion_hysteresis_mean,volatility_index_mean,volatility_index_max,catastrophic_unraveling_amplitude,spread_min,spread_max,spread,crossing_seed_count,density_threshold,wall_runtime_ms
6,high-grade-bias,0.4,0.28,3.333333,0.0,50.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,37.424442
6,high-grade-bias,0.4,0.28,3.333333,0.2,50.0,8.5,0.023064,0.0845,0.086145,0.2,0.4,0.4,0.0,2,0.12,44.669113
6,high-grade-bias,0.4,0.28,3.333333,0.6,50.0,24.5,0.069191,0.251156,0.253748,0.6,0.4,0.4,0.0,2,0.12,36.114627
6,high-grade-bias,0.4,0.28,3.333333,0.0,52.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,48.655345
6,high-grade-bias,0.4,0.28,3.333333,0.2,52.0,6.166667,0.015927,0.059047,0.08637,0.2,0.4,0.4,0.0,2,0.12,58.686503
6,high-grade-bias,0.4,0.28,3.333333,0.6,52.0,17.333333,0.04778,0.174408,0.254423,0.6,0.4,0.4,0.0,2,0.12,40.263385
6,high-grade-bias,0.4,0.28,3.333333,0.0,54.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,44.069667
6,high-grade-bias,0.4,0.28,3.333333,0.2,54.0,7.333333,0.019901,0.07291,0.085441,0.2,0.4,0.4,0.0,2,0.12,39.410558
6,high-grade-bias,0.4,0.28,3.333333,0.6,54.0,21.333333,0.059703,0.217168,0.251636,0.6,0.4,0.4,0.0,2,0.12,49.229487
6,high-grade-bias,0.4,0.28,3.333333,0.0,56.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.723336
6,high-grade-bias,0.4,0.28,3.333333,0.2,56.0,6.666667,0.017418,0.064396,0.086378,0.2,0.4,0.4,0.0,2,0.12,43.038262
6,high-grade-bias,0.4,0.28,3.333333,0.6,56.0,18.833333,0.052255,0.190454,0.254447,0.6,0.4,0.4,0.0,2,0.12,36.810441
6,high-grade-bias,0.4,0.28,3.333333,0.0,58.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.953416
6,high-grade-bias,0.4,0.28,3.333333,0.2,58.0,7.666667,0.020708,0.075951,0.087243,0.2,0.4,0.4,0.0,2,0.12,41.038081
6,high-grade-bias,0.4,0.28,3.333333,0.6,58.0,22.166667,0.062124,0.225901,0.257042,0.6,0.4,0.4,0.0,2,0.12,38.488487
6,high-grade-bias,0.4,0.28,3.333333,0.0,60.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.564523
6,high-grade-bias,0.4,0.28,3.333333,0.2,60.0,7.833333,0.02125,0.07786,0.086145,0.2,0.4,0.4,0.0,2,0.12,40.247117
6,high-grade-bias,0.4,0.28,3.333333,0.6,60.0,22.666667,0.06375,0.231626,0.253748,0.6,0.4,0.4,0.0,2,0.12,39.476065
6,high-grade-bias,0.4,0.28,3.333333,0.0,62.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.67153
6,high-grade-bias,0.4,0.28,3.333333,0.2,62.0,7.0,0.018351,0.067789,0.088002,0.2,0.4,0.4,0.0,2,0.12,42.848486
6,high-grade-bias,0.4,0.28,3.333333,0.6,62.0,19.833333,0.055053,0.200633,0.261663,0.6,0.4,0.4,0.0,2,0.12,41.903723
6,high-grade-bias,0.4,0.28,3.333333,0.0,64.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.619895
6,high-grade-bias,0.4,0.28,3.333333,0.2,64.0,7.0,0.018839,0.069154,0.086751,0.2,0.4,0.4,0.0,2,0.12,38.61967
6,high-grade-bias,0.4,0.28,3.333333,0.6,64.0,20.166667,0.056515,0.205507,0.255566,0.6,0.4,0.4,0.0,2,0.12,39.929678
6,high-grade-bias,0.4,0.28,3.333333,0.0,66.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.032277
6,high-grade-bias,0.4,0.28,3.333333,0.2,66.0,7.166667,0.01893,0.069802,0.087706,0.2,0.4,0.4,0.0,2,0.12,39.219409
6,high-grade-bias,0.4,0.28,3.333333,0.6,66.0,20.333333,0.056791,0.206672,0.258431,0.6,0.4,0.4,0.0,2,0.12,42.658595
6,high-grade-bias,0.4,0.28,3.333333,0.0,68.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.774157
6,high-grade-bias,0.4,0.28,3.333333,0.2,68.0,7.5,0.020205,0.074151,0.087864,0.2,0.4,0.4,0.0,2,0.12,38.097667
6,high-grade-bias,0.4,0.28,3.333333,0.6,68.0,21.666667,0.060614,0.220499,0.258905,0.6,0.4,0.4,0.0,2,0.12,43.490405
6,high-grade-bias,0.4,0.28,3.333333,0.0,70.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,37.030741
6,high-grade-bias,0.4,0.28,3.333333,0.2,70.0,8.166667,0.021675,0.07983,0.08636,0.2,0.4,0.4,0.0,2,0.12,40.406496
6,high-grade-bias,0.4,0.28,3.333333,0.6,70.0,23.166667,0.065025,0.236366,0.254391,0.6,0.4,0.4,0.0,2,0.12,43.679203
6,high-grade-bias,0.4,0.28,3.333333,0.0,72.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.828982
6,high-grade-bias,0.4,0.28,3.333333,0.2,72.0,7.0,0.018415,0.067967,0.087924,0.2,0.4,0.4,0.0,2,0.12,39.458479
6,high-grade-bias,0.4,0.28,3.333333,0.6,72.0,19.833333,0.055244,0.201167,0.259085,0.6,0.4,0.4,0.0,2,0.12,36.80935
6,high-grade-bias,0.4,0.28,3.333333,0.0,74.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.296909
6,high-grade-bias,0.4,0.28,3.333333,0.2,74.0,6.666667,0.018169,0.066499,0.082572,0.2,0.4,0.4,0.0,2,0.12,39.128526
6,high-grade-bias,0.4,0.28,3.333333,0.6,74.0,19.5,0.054507,0.198323,0.247716,0.6,0.4,0.4,0.0,2,0.12,44.077006
6,high-grade-bias,0.4,0.28,3.333333,0.0,76.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.77954
6,high-grade-bias,0.4,0.28,3.333333,0.2,76.0,7.5,0.01956,0.072346,0.08693,0.2,0.4,0.4,0.0,2,0.12,39.446374
6,high-grade-bias,0.4,0.28,3.333333,0.6,76.0,21.0,0.05868,0.213524,0.256103,0.6,0.4,0.4,0.0,2,0.12,43.174416
6,high-grade-bias,0.4,0.28,3.333333,0.0,78.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.361021
6,high-grade-bias,0.4,0.28,3.333333,0.2,78.0,6.833333,0.018452,0.067681,0.082564,0.2,0.4,0.4,0.0,2,0.12,41.3704
6,high-grade-bias,0.4,0.28,3.333333,0.6,78.0,19.833333,0.055356,0.20148,0.247693,0.6,0.4,0.4,0.0,2,0.12,50.36428
6,high-grade-bias,0.4,0.28,3.333333,0.0,80.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,44.58222
6,high-grade-bias,0.4,0.28,3.333333,0.2,80.0,8.333333,0.022861,0.083541,0.086145,0.2,0.4,0.4,0.0,2,0.12,36.301967
6,high-grade-bias,0.4,0.28,3.333333,0.6,80.0,24.333333,0.068582,0.24906,0.253748,0.6,0.4,0.4,0.0,2,0.12,42.340089
6,high-grade-bias,0.4,0.28,3.333333,0.0,82.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.213168
6,high-grade-bias,0.4,0.28,3.333333,0.2,82.0,6.166667,0.015969,0.059167,0.08637,0.2,0.4,0.4,0.0,2,0.12,40.834421
6,high-grade-bias,0.4,0.28,3.333333,0.6,82.0,17.333333,0.047909,0.174769,0.254423,0.6,0.4,0.4,0.0,2,0.12,39.863746
6,high-grade-bias,0.4,0.28,3.333333,0.0,84.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,37.409662
6,high-grade-bias,0.4,0.28,3.333333,0.2,84.0,7.5,0.020171,0.074058,0.086546,0.2,0.4,0.4,0.0,2,0.12,43.291912
6,high-grade-bias,0.4,0.28,3.333333,0.6,84.0,21.666667,0.060514,0.220219,0.25495,0.6,0.4,0.4,0.0,2,0.12,39.712143
6,high-grade-bias,0.4,0.28,3.333333,0.0,86.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.526731
6,high-grade-bias,0.4,0.28,3.333333,0.2,86.0,6.5,0.017047,0.062966,0.086378,0.2,0.4,0.4,0.0,2,0.12,39.037854
6,high-grade-bias,0.4,0.28,3.333333,0.6,86.0,18.333333,0.051141,0.186163,0.254447,0.6,0.4,0.4,0.0,2,0.12,35.820377
6,high-grade-bias,0.4,0.28,3.333333,0.0,88.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.115699
6,high-grade-bias,0.4,0.28,3.333333,0.2,88.0,7.833333,0.021276,0.077932,0.087785,0.2,0.4,0.4,0.0,2,0.12,43.300512
6,high-grade-bias,0.4,0.28,3.333333,0.6,88.0,22.666667,0.063828,0.231842,0.258668,0.6,0.4,0.4,0.0,2,0.12,39.2198
6,high-grade-bias,0.4,0.28,3.333333,0.0,90.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.331246
6,high-grade-bias,0.4,0.28,3.333333,0.2,90.0,7.5,0.020319,0.074471,0.086145,0.2,0.4,0.4,0.0,2,0.12,48.683067
6,high-grade-bias,0.4,0.28,3.333333,0.6,90.0,21.666667,0.060957,0.221461,0.253748,0.6,0.4,0.4,0.0,2,0.12,42.378118
6,high-grade-bias,0.4,0.28,3.333333,0.0,92.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,35.958764
6,high-grade-bias,0.4,0.28,3.333333,0.2,92.0,7.333333,0.019207,0.070968,0.088023,0.2,0.4,0.4,0.0,2,0.12,40.06562
6,high-grade-bias,0.4,0.28,3.333333,0.6,92.0,20.833333,0.057622,0.21017,0.261724,0.6,0.4,0.4,0.0,2,0.12,38.158968
6,high-grade-bias,0.4,0.28,3.333333,0.0,94.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,44.354694
6,high-grade-bias,0.4,0.28,3.333333,0.2,94.0,6.333333,0.017362,0.063458,0.082572,0.2,0.4,0.4,0.0,2,0.12,36.174356
6,high-grade-bias,0.4,0.28,3.333333,0.6,94.0,18.666667,0.052087,0.189592,0.247716,0.6,0.4,0.4,0.0,2,0.12,42.405992
6,high-grade-bias,0.4,0.28,3.333333,0.0,96.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,46.405788
6,high-grade-bias,0.4,0.28,3.333333,0.2,96.0,7.666667,0.020062,0.074142,0.087599,0.2,0.4,0.4,0.0,2,0.12,41.260171
6,high-grade-bias,0.4,0.28,3.333333,0.6,96.0,21.5,0.060186,0.218911,0.25811,0.6,0.4,0.4,0.0,2,0.12,44.759124
